EntrezGeneID	CT22	CT23	CT24	CT48	CT50	CTH26	CTH28	CTH46	CTH47	CTH49
171203	4.74	5.08	5.01	4.94	5.14	4.82	4.84	5.04	5.03	4.67
171205	1.93	1.83	2.1	1.66	2.16	1.98	2.13	1.51	2.07	1.76
171206	4.41	4.15	3.96	3.5	4.21	4.95	4.2	3.24	3.74	4.68
171207	5.9	6.06	6.23	6.19	6.22	6.13	7.01	7.02	7.06	7.14
171209	5.35	5.47	5.42	5.29	5.19	5.37	5.32	5	5.38	5.37
171210	9.78	10.02	9.94	9.92	10.13	9.59	9.41	8.83	9.1	8.86
171211	5.86	5.41	5.23	5.58	5.73	5.37	5.46	5.32	5.42	5.3
171212	6.1	6.07	6.12	6.01	5.98	6.07	6.19	6.49	6.53	6.35
171224	2.77	3.11	3.43	3.42	2.92	3.5	2.39	3.81	3.28	2.28
171225	2.31	2.49	1.86	1.95	1.82	2.12	2.23	2.05	2	2.05
171226	2.72	2.36	3.11	2.71	2.89	2.78	2.57	2.59	3.07	2.86
171227	4.42	4.15	4.26	4.51	4.43	4.5	3.85	4.1	4.12	4.55
171228	4.62	4.29	4.45	3.98	4.17	4.51	4.12	3.78	3.71	4.31
171229	3.48	3.46	3.97	3.56	3.2	3.78	2.97	3.89	3.32	3.42
171230	2.21	1.96	1.9	2.03	1.8	2	2	2.04	1.97	2.25
171231	2.28	2.27	2.22	2.12	2.26	2.44	1.82	2.28	2.6	2.38
171232	3.37	3.67	3.43	3.16	3.45	3.3	3.83	3.71	3.24	3.43
171233	1.91	1.84	2.04	1.96	2	1.9	2.03	1.84	2.3	2.05
171234	3.43	3.42	3.35	3.43	3.39	3.22	3.61	3.43	3.41	3.8
171235	2.98	3.15	2.37	2.32	2.43	2.42	2.76	2.43	2.32	2.32
171236	3.63	3.52	3.42	2.87	3.2	3.13	3.75	4.04	3.36	3.74
171237	2.35	1.97	1.97	2.05	2.27	2.12	2.06	1.82	2.27	2.2
171238	3.99	4.4	3.01	3.05	3.3	3.48	3.52	3.26	3.12	3.15
171239	2.41	2.7	2.76	2.63	2.65	2.72	2.7	2.47	2.69	2.42
171240	3.85	4.4	4.49	4.17	4.17	4.37	3.95	4.56	4.25	4.02
171241	4.2	4.12	3.65	3.69	3.26	3.64	3.75	3.82	4.21	4.21
171242	2.98	3.09	3.69	3.35	3.19	3.14	2.99	3.53	3.05	3.18
171243	1.95	1.85	2.09	1.62	1.6	2.02	1.69	1.74	2.02	1.71
171244	1.99	1.65	1.93	1.83	1.65	2.01	1.76	2.01	1.92	1.57
171245	2.53	2.48	2.23	2.62	3.03	2.4	2.04	2.82	2.24	2.53
171246	1.78	1.78	1.7	1.83	1.58	1.81	1.6	1.55	2.08	1.95
171247	2.53	2.28	2.29	2.43	2.64	2.38	2.43	2.4	2.75	2.37
171248	3.81	3.67	3.58	3.25	3.97	3.37	3.26	3.82	3.66	3.61
171249	5.89	5.87	5.73	5.74	5.5	5.4	5.84	5.61	5.84	5.93
171250	4.94	5.17	4.61	4.42	4.41	4.05	4.5	4.88	4.4	4.28
171251	2.2	2.6	1.77	2.08	2.26	2.16	2.35	2.08	2.05	2.38
171252	4.66	4.41	3.73	4.38	4.57	3.68	3.5	3.73	4.03	4.11
171253	1.79	2.3	2.19	2.05	1.98	1.81	1.97	2.28	2.52	2.13
171254	2.33	2.21	2.29	2.25	2.33	1.79	2.21	1.77	1.97	2.28
171255	2.12	1.56	2.4	2.05	2.14	1.71	2.17	1.91	1.86	1.96
171256	2.7	2.67	2.21	2.72	2.81	2.75	2.8	2.87	2.57	3.13
171257	3.49	3.39	3.01	2.76	2.94	2.92	3.14	3.17	2.9	2.92
171258	3.19	3.81	3.58	3.02	3.27	3.39	2.33	2.95	2.99	3.43
171259	5.52	5.54	5.57	4.88	5.6	5.93	5.44	5.36	5.43	4.78
171260	2.73	3.4	2.23	3.03	2.65	2.55	2.39	2.46	2.94	2.66
171261	3.61	3.58	2.95	3.5	3.54	3.18	3.03	3.43	3.23	3.1
171262	3.58	3.29	3.25	3.23	3.41	3.26	3.32	3.5	3.34	3.33
171263	1.87	2.17	2.77	2.81	2.1	2.29	2.07	3.15	2.61	2.37
171264	2.21	2.01	2.28	2.02	1.87	2.12	2.2	2.21	2.18	2.22
171265	3.16	3.33	2.99	3.36	3.09	3.71	2.79	3.47	3.05	3.29
171267	4	3.44	4.22	3.85	4.1	3.79	3.67	4.31	3.59	3.93
171268	4.09	3.54	3.55	3.37	3.41	3.7	3.52	3.63	3.56	3.77
171269	1.33	1.48	1.54	1.78	1.65	1.7	1.76	1.76	1.79	1.86
171270	1.74	1.92	1.47	1.83	1.88	1.71	1.73	2.13	1.72	1.96
171271	2.45	1.86	2.1	1.94	2.34	2.78	2.38	2.22	2.38	2.04
171272	2.21	2.16	2.9	2.78	2.45	2.46	2.35	2.29	3.57	2.45
171273	4.37	4.52	4.39	3.79	4.45	4.02	4.18	4.04	3.67	4.3
171274	2.65	2.56	2.33	2.98	2.34	2.6	2.36	3.25	2.98	2.51
171275	2.67	2.32	2.67	2.22	2.61	2.12	2.13	2.43	2.26	2.17
171277	1.77	1.81	1.97	1.79	1.91	1.91	1.61	2.41	1.79	1.62
171278	1.77	2.1	1.82	1.85	1.89	1.99	2.06	2.06	1.87	2.4
171279	1.47	1.39	1.59	1.78	1.61	1.85	1.54	1.9	1.78	1.68
171281	5.18	5.15	4.95	4.82	4.88	4.88	5.06	5.24	4.93	4.97
171282	4.97	4.94	4.75	4.74	4.9	4.8	4.87	4.36	4.74	4.99
171283	3.88	4.24	4.19	4.31	4.47	4.02	4.17	4.55	4.24	4.23
171284	3.48	3.68	3.15	3.38	3.79	3.32	3.15	3.33	3.36	3.33
171285	6.69	6.99	7.13	7.13	7.15	7.15	8.82	8.71	8.61	8.99
171286	5.1	5.08	4.82	4.97	5.06	4.75	4.95	4.77	4.76	4.91
171382	4.95	4.62	4.25	4.37	4.4	4.36	4.46	4.63	4.17	4.68
171388	6.31	6.41	6.11	6.39	6.03	6.17	6.08	5.85	5.89	6.05
171395	5.75	5.68	5.87	5.45	5.92	5.79	5.61	5.56	5.56	5.64
171405	2.9	2.71	2.81	2.84	2.8	2.44	2.57	2.83	2.3	2.92
171429	5.96	5.84	6.17	6.16	6.18	6.13	6.17	6.15	6.4	6.41
171463	7.16	7.02	7.23	7.38	7.25	7.12	6.77	6.65	6.84	6.74
171469	5.52	5.53	5.08	5.42	5.24	5.4	5.46	5.54	5.45	5.5
171486	7.66	7.68	8.17	8.11	8.09	7.75	7.7	7.76	7.74	7.39
171504	6.3	6.43	6.15	6.2	6.38	6.38	6.57	6.8	6.42	6.9
171506	5.24	5	4.91	4.94	5.17	4.78	4.81	4.83	4.84	4.99
171508	7.1	6.87	6.88	7.2	6.92	6.83	6.7	6.59	6.86	6.83
171530	5.47	5.26	5.14	4.97	5	5.38	4.98	4.83	5.16	4.99
171531	7.69	7.8	7.92	8.02	7.81	7.62	7.69	7.23	7.71	7.9
171543	6.09	6.43	6.19	6.35	6.38	6.06	6.02	6.39	6.15	6.41
171567	7.07	7.02	7.19	7.15	7.06	7.15	7.17	7.18	7.31	7.04
171580	7.12	7.05	7.03	7.37	7.17	7.69	7.95	7.85	7.88	7.56
171588	4.88	5.15	4.53	4.68	5.12	4.76	4.69	4.39	4.78	4.61
191578	6.52	6.72	6.77	7.08	6.89	6.75	6.99	6.98	6.96	7.11
192113	4.86	4.61	4.63	4.57	4.67	4.83	4.62	4.63	4.61	4.59
192119	8.29	8.19	8.55	8.48	8.38	8.46	8.48	8.25	8.26	8.2
192120	6.68	6.76	7.18	7.12	6.79	7.02	6.71	6.71	6.99	6.78
192136	5.86	5.6	5.75	5.93	5.9	5.95	5.74	5.5	5.46	5.46
192140	5.46	5.42	5.34	5.01	5.38	5.26	5.14	5.01	5.02	5.25
192156	6.5	6.44	6.47	6.48	6.35	6.51	6.62	6.59	6.73	6.73
192157	7.02	7.14	7.15	7.16	7.05	7.07	7	7.1	7.18	7.22
192159	10.23	10.16	10.24	10.33	10.25	10.15	10.25	10.2	10.16	10.08
192160	7.56	7.36	7.35	7.41	7.29	7.36	7.35	7.29	7.28	7.33
192166	6.3	6.37	6.26	6.3	6.34	6.49	6.35	6.51	6.4	6.4
192167	4.5	4.75	4.5	4.41	4.43	4.9	4.3	4.34	4.46	4.47
192169	8.16	8.37	8.23	8.39	8.26	8.55	8.6	8.65	8.57	8.46
192170	6.52	6.17	6.12	6.19	6.23	6.26	6.36	6.48	6.18	6.43
192173	7.47	7.83	7.54	7.79	7.69	7.69	7.7	7.79	7.93	7.7
192174	7.46	7.59	7.59	7.61	7.58	7.84	7.91	8.09	7.94	7.97
192176	9.63	9.42	9.71	9.66	9.62	10.21	10.02	10.29	10.1	9.98
192185	8.84	9.01	8.97	9	9	8.94	9.19	9.18	9.12	9.16
192187	8.14	7.82	8.15	8.15	7.96	8.19	8.61	9.07	8.6	8.45
192188	5.31	5.22	5.2	5.25	5.24	5.79	5.32	5.3	5.25	5.11
192190	7.73	7.83	8.03	7.73	7.82	7.26	7.51	7.45	7.13	7.34
192191	7.48	7.45	7.51	7.41	7.46	7.48	7.6	7.75	7.66	7.72
192192	7.05	7.12	7.35	7.59	7.56	7.65	8.4	8.33	8.4	8.57
192193	8.52	8.91	8.66	8.81	8.57	8.63	9.24	9.41	9.32	9.44
192194	5.49	5.79	5.48	5.26	5.41	5.44	5.17	5.14	5.27	5.39
192195	8.98	9.17	9.19	9.21	9.12	9.22	8.86	8.76	8.75	8.76
192196	9.8	9.62	9.76	9.7	9.85	9.97	9.56	9.49	9.5	9.46
192197	8.08	7.72	8	8.03	8.01	7.86	7.71	7.7	7.73	7.66
192198	5.01	4.76	4.85	4.65	4.76	4.51	5.14	4.8	4.78	5.32
192199	8.25	8.38	8.2	8.19	8.22	8.09	7.86	7.38	7.79	7.83
192200	5.91	5.56	5.87	5.94	5.77	5.5	5.92	5.92	5.99	5.85
192201	4.78	4.5	4.35	4.81	5.21	4.52	4.48	4.55	4.48	4.64
192212	6.08	6.15	6.11	5.79	5.66	6.18	6.19	5.97	5.81	5.84
192216	9.55	9.63	9.44	9.35	9.47	9.36	8.79	8.56	8.71	8.62
192231	8.31	8.36	8.33	8.14	8.39	8.69	8.1	8.09	8.13	8.05
192232	6.37	6.52	6.62	6.59	6.54	6.44	6.66	6.82	6.68	6.7
192236	6.82	6.83	6.76	6.72	6.67	6.85	6.72	6.92	6.79	6.81
192285	7.96	8.31	8.13	8.26	8.33	7.93	7.82	8.04	7.77	7.86
192287	8.48	8.38	8.47	8.41	8.39	8.38	7.96	7.77	7.77	7.49
192289	7.75	7.6	7.86	7.75	7.78	7.69	7.72	7.64	7.45	7.29
192292	9.81	10.03	10.1	10.02	10.01	10.3	10.08	10.26	10.19	10.25
192650	5.36	5.53	5.23	4.93	5.33	5.18	5.13	5.29	5.35	5.42
192651	5.31	5.44	5.24	5.14	5.53	5.41	5.3	5.35	5.3	5.37
192652	7.05	6.98	6.96	7.11	6.93	7.21	7.24	7.22	7.33	7.35
192653	6.01	5.54	5.76	5.62	5.84	5.72	5.81	5.31	5.43	6.07
192654	7.55	7.78	7.87	7.99	7.81	7.41	8.25	8.44	8.08	8.23
192656	7.56	7.96	7.81	8.03	8	7.93	8.22	8.19	8.15	8.74
192657	8.03	8.15	7.92	8.14	7.91	7.94	8.26	8.51	8.2	8.69
192658	4.93	4.55	4.49	4.85	4.52	4.53	4.73	4.65	4.51	4.83
192662	10.5	10.86	10.79	10.86	10.79	10.81	11	10.93	10.97	10.97
192663	6.08	5.8	5.94	5.89	5.98	6.09	5.93	5.94	5.76	5.98
192678	8.48	8.69	8.57	8.66	8.53	8.41	7.52	7.4	7.65	7.25
192734	5.97	5.96	5.65	5.79	5.98	6.06	5.67	5.71	5.95	5.81
192775	5.44	5.7	5.31	5.37	5.28	5.23	5.07	5.35	5.14	5.18
192786	8.3	8.1	8.22	8.06	8.2	8.23	8.36	8.34	8.27	8.21
192852	6.82	6.71	6.68	6.73	6.73	6.61	6.65	6.44	6.54	6.53
192885	5.29	5.4	4.75	4.96	4.89	4.96	4.91	4.91	5.17	5.23
192897	6.79	6.75	6.86	6.86	6.73	6.65	6.65	6.79	6.92	6.62
192950	6.44	6.66	6.36	6.41	6.42	6.35	6.52	6.22	6.33	6.24
192970	7.34	7.72	7.48	7.59	7.45	7.18	7.64	7.52	7.5	7.52
192976	7.44	7.52	7.42	7.42	7.31	7.49	7.6	7.43	7.67	7.38
192986	6.98	6.78	6.96	7.16	7.17	6.88	6.68	6.88	7.07	6.81
193003	5.29	5.67	5.27	5.2	5.2	5.21	5.12	5.15	5.03	5.48
193022	5.89	5.65	5.78	5.38	5.47	5.59	5.52	5.63	5.36	5.45
193034	5.19	5.22	4.96	4.88	4.9	5.08	4.96	4.7	4.75	4.97
193043	6.86	6.6	6.68	6.57	6.73	6.63	6.68	6.73	6.58	6.61
193053	2.98	3.2	3.13	3.27	2.55	3.07	3.52	2.78	2.67	2.54
193116	8.97	9.1	9.04	8.98	9.11	8.93	9.07	9.04	8.77	9.13
193217	4.87	4.61	4.33	4.55	4.67	4.63	4.4	4.65	4.39	4.68
193280	6.33	6.5	6.66	6.45	6.69	6.3	6.14	5.99	5.83	6.11
193286	5.39	5.53	5.15	5.68	5.65	5.38	5.13	5.25	5.33	5.2
193322	4.26	3.43	3.78	3.75	4.24	3.49	2.99	3.55	3.36	3.23
193385	7.97	7.59	7.68	7.6	8.08	7.92	8.19	8.32	8.36	8.18
193452	5.02	5.19	4.83	4.87	5.25	4.92	4.74	4.94	4.77	4.96
193453	5.23	5.38	5.05	4.75	4.9	5.01	5	4.93	5.04	5.16
193574	4.95	4.99	5.18	4.74	5.26	5.04	6.12	6.23	6.39	6.12
193670	6.86	6.49	6.76	6.78	6.9	7	6.89	6.83	6.75	7.12
193736	5.87	6.01	6	5.34	6.01	6.06	5.83	6	5.89	6.07
193740	9.41	10.06	9.31	8.23	7.81	7.16	7.33	7.02	7.57	8.23
193742	7.73	7.81	7.7	7.91	7.8	7.83	7.71	7.97	8.02	8.24
193796	7.07	7	7.03	7.03	6.77	7.09	6.91	7.09	6.95	7.02
193813	6.75	6.94	6.92	6.91	7.04	7.2	7.23	7.28	7.19	7.47
193838	6.88	6.43	6.64	6.77	6.7	6.8	6.6	6.86	6.81	7.13
194126	5.92	5.95	6.2	6.47	6.16	6.22	6.41	6.42	6.47	6.29
194219	6.17	6.31	5.91	6.29	6.39	6.44	6.1	5.97	6.09	6.27
194225	2.32	2.21	2.7	2.36	2.21	1.82	2.62	3	2.77	1.87
194227	1.83	2.13	1.94	2.47	1.96	1.77	1.82	2.31	2.09	1.78
194231	6.94	7.09	7.16	7.23	7.04	7.03	6.86	6.68	7	7.2
194237	6.25	6.19	5.93	5.78	5.79	5.78	5.88	5.71	5.59	5.82
194268	6.15	6.26	6.33	6.24	6.31	6.37	6.13	6.56	6.36	6.23
194292	5.82	5.87	5.6	5.61	5.6	5.43	5.22	5.26	5.23	5.42
194309	5.91	5.85	5.63	5.73	5.73	5.84	5.8	5.94	5.55	5.96
194352	5.16	4.79	4.81	4.9	4.75	4.8	4.75	4.71	4.75	5.02
194357	4.13	3.94	3.92	3.72	4.03	3.98	4.1	3.99	3.9	4.15
194388	8.18	8.18	8.41	8.35	8.27	8.06	8.04	8.39	8.32	8.23
194401	8.02	8.01	8.19	8.27	8.09	8.05	7.71	7.8	7.66	7.48
194433	2.97	2.49	2.76	3.03	3.31	3.27	2.95	3.21	3.38	3.22
194588	4.18	4.49	3.78	3.98	3.49	3.94	4.13	4.19	4.45	4.24
194590	8.61	8.67	8.53	8.41	8.49	8.22	7.6	7.2	7.27	7.2
194597	3.9	4.07	3.54	3.59	3.7	3.69	3.64	3.63	3.65	3.76
194604	4.05	3.96	3.69	3.62	3.76	3.39	3.62	4.03	3.28	3.79
194612	1.67	1.99	1.36	1.5	1.42	1.71	1.58	2.11	1.64	1.57
194655	8.27	8.32	8.22	8.31	8.18	7.76	7.79	8.02	7.47	7.53
194735	4.68	4.25	4.12	3.71	4.18	4.19	4.14	4.25	4.36	4.41
194738	4.53	4.65	4.04	4.13	4.16	4.13	4.51	4.45	4.32	4.75
194744	6.05	6.31	6.48	6.49	6.29	6.38	6.41	6.62	6.47	6.57
194854	4.32	3.92	4.11	3.64	4.02	4.13	4.36	4.26	4.05	4.13
194908	5.57	5.7	5.9	5.38	5.64	5.78	5.51	5.65	5.57	5.93
194952	6.64	6.84	6.88	6.85	6.8	6.82	6.85	6.87	6.87	6.87
194974	2.56	2.31	2.49	2.53	2.55	2.54	2.56	2.47	2.51	2.7
195018	8.33	8.21	8.39	8.4	8.38	8.37	8.49	8.44	8.37	8.58
195040	6.4	6.68	6.57	6.69	6.54	6.7	6.86	7.04	7.02	7.09
195046	4.15	4.18	4.25	3.88	4.09	4.01	4.62	5.46	4.85	5.11
195176	2.32	2.45	2.79	3.73	2.3	2.71	3.65	3.21	3.12	2.3
195208	6.74	6.55	6.7	6.67	6.73	6.27	5.98	5.49	5.74	5.61
195209	6.49	6.75	6.54	6.37	6.49	6.65	6.7	7.01	6.57	6.54
195236	5.71	5.58	5.53	5.18	5.41	5.41	5.18	5.01	5.45	5.48
195296	5.72	5.95	5.68	6.17	5.73	6.06	7.51	7.61	7.1	7.13
195333	4.87	5.25	5.04	5.12	5.11	5.32	5.11	5.35	5.04	5.23
195359	5.34	5.34	5.11	5.19	4.95	5.04	5.12	4.87	5.09	5.22
195522	7.1	7.32	7.35	7.27	7.38	7.12	7.52	7.58	7.34	7.35
195555	5.31	5.01	5.17	5.14	5.04	5.25	5.28	5.11	4.51	5.29
195564	4.57	4.31	4.59	4.61	5.04	4.82	4.33	4.56	4.46	4.36
195646	4.55	4.62	4.3	4.26	4.37	4.51	4.34	4.21	4.31	4.27
195712	5.05	4.99	4.83	4.71	5.15	4.94	4.93	5.12	4.89	4.99
195726	4.2	4.07	3.94	3.99	3.8	3.98	4.13	3.94	3.81	3.94
195727	5.96	6.33	6.22	6.31	6.35	6.58	6.73	6.69	6.61	6.23
195733	6.12	6.13	6.25	5.98	5.95	6.2	5.79	5.81	5.91	5.88
207151	3.84	4.24	3.78	3.97	3.82	3.79	3.86	3.67	3.88	3.79
207157	4.22	4.29	3.84	4.3	4.11	4	3.98	4.49	4.13	4.06
207165	9.29	9.23	9.26	9.18	9.26	9.11	9.05	9.06	8.93	8.91
207175	6.93	6.86	7.01	6.98	6.97	6.72	6.78	6.53	6.71	6.61
207181	9.92	9.78	9.76	9.79	9.84	9.7	9.29	8.99	9.06	8.98
207182	5.6	5.45	5.43	5.47	5.25	5.59	5.33	5.3	5.54	5.48
207209	5.38	5.16	5.15	4.92	5.24	5.07	4.95	5.25	4.99	4.84
207212	8.64	8.51	8.7	8.71	8.72	8.57	8.3	8.51	8.35	8.07
207213	3.77	2.69	2.55	3.38	3.69	3.61	2.64	3.07	3.22	3.33
207214	9.43	9.41	9.37	9.19	9.28	9.55	9.48	9.3	9.3	9.24
207215	6.19	5.84	5.79	5.56	5.73	5.79	5.55	5.46	5.66	5.83
207227	3.4	3.49	3.35	3.49	3.64	3.39	3.14	3.35	3.56	3.6
207259	6.37	6.26	6.14	6.4	6.47	6.6	6.43	6.43	6.3	6.73
207278	9.1	8.97	9.08	8.98	9.15	9.1	8.67	8.61	8.7	8.4
207304	10.05	9.86	10.03	9.94	9.97	10.24	9.94	9.94	9.94	9.89
207352	8.78	8.94	8.99	8.87	8.89	8.94	8.91	8.9	8.85	8.78
207375	7.33	7.44	7.39	7.53	7.61	7.05	6.95	6.75	6.67	6.55
207393	6.05	6.23	5.93	5.88	5.66	5.84	5.83	5.84	5.92	5.93
207425	8.04	7.88	8.06	8.13	8.08	8.18	8.09	8.14	7.84	7.82
207474	7.05	7.04	7.12	7.17	7.31	6.89	6.62	6.57	6.17	6.35
207495	6.05	5.77	5.51	5.52	5.82	5.93	5.68	5.78	5.6	5.77
207521	7.34	7.31	7.46	7.48	7.31	7.51	7.78	7.94	7.54	7.66
207565	7.04	7.05	7.07	7.26	7.08	7.15	7.19	7.04	7.14	7.29
207592	6.02	6.03	5.34	5.22	5.33	5.61	5.52	5.53	5.48	5.72
207596	7.27	7.27	7.33	7.3	7.15	7.23	6.75	6.35	6.62	6.44
207607	6.89	6.49	6.54	6.62	6.55	6.51	6.48	6.22	6.58	5.97
207615	8.03	7.93	8.05	8.21	8.2	8.22	7.93	8.05	7.94	8.2
207618	4.37	3.93	3.72	3.9	4.22	3.77	3.89	4.15	3.99	4.17
207667	5.55	5.47	5.2	4.86	5.3	5.42	5.32	5.33	4.99	5.52
207683	7.04	6.8	6.82	6.77	6.83	6.8	6.7	6.48	6.85	6.68
207686	8	7.66	8.04	7.73	7.67	7.74	7.14	6.75	7.23	6.46
207704	6.92	6.94	7.1	7.36	7.31	7.85	7.5	7.47	7.24	7.29
207728	7.05	6.83	6.95	6.83	6.95	7.31	7.23	7.72	7.53	8.13
207740	6.92	7.13	7.01	6.94	6.86	6.34	6.82	6.81	6.56	6.53
207742	7.13	6.94	6.94	6.99	7.04	6.71	6.56	6.34	6.39	6.51
207777	5.63	5.48	5.38	5.35	5.26	5.2	5.47	5.41	5.24	5.5
207781	7.81	7.56	7.92	7.99	7.67	7.51	7.48	7.41	7.48	7.34
207785	6.52	6.55	6.41	6.32	6.29	6.34	6.31	6.71	6.48	6.36
207792	5.24	5.2	5.32	5.47	5.18	5.03	5.1	5.35	5.09	5.11
207798	7.03	7.1	7.21	7.3	7.3	7.41	7.02	6.54	6.89	6.86
207806	8.82	8.93	9.04	8.92	9.03	8.93	8.97	8.71	8.68	8.85
207818	8.66	8.79	8.83	8.77	8.73	8.51	8.34	7.93	8.38	8.22
207819	6.3	6.28	6.15	5.98	6.02	5.99	6	6.02	6.12	6.13
207839	5.96	5.85	6.14	6.03	5.97	6.01	6.78	7.2	6.76	7.24
207854	5.12	4.61	4.64	4.69	5.01	4.82	4.7	4.59	4.64	4.75
207911	5.26	5.16	5.03	5.56	5.09	5.14	4.85	4.98	5.36	5.06
207920	7.37	7.33	7.46	7.44	7.36	7.49	7.25	6.56	7.4	6.84
207921	5.05	4.97	4.83	5.11	4.95	4.87	4.64	4.87	4.92	4.84
207932	7.03	7.13	7.19	6.96	6.71	6.99	7.19	7.19	7.15	7.35
207952	6.29	6.3	6.12	6.24	6.19	6.27	6.13	6.32	6.18	6.31
207958	7.95	7.64	7.79	7.89	7.74	7.85	7.71	7.73	7.71	7.67
207965	6.73	6.7	6.68	7.05	6.7	6.45	7.1	7.11	7.15	7.21
208043	7.9	8.06	8.06	7.95	7.94	7.7	7.66	7.71	7.65	7.71
208076	7.68	8	8.04	7.94	8.04	7.9	7.66	7.71	7.82	7.52
208079	3.3	3.48	3.12	3.23	3.45	3.45	3.38	3.47	3.53	3.27
208080	5.15	5.14	5.11	4.8	4.85	5.24	4.7	4.71	5.16	5.07
208084	5.76	5.71	5.34	5.57	5.64	5.63	5.82	6.02	6.13	5.81
208092	6.98	6.7	6.53	6.88	6.67	6.6	6.73	6.86	6.77	7.16
208098	4.7	5.08	4.69	4.72	4.53	4.78	4.52	4.49	4.56	4.7
208104	9.01	8.92	9.13	8.79	8.77	8.97	8.92	8.94	8.86	8.93
208111	6.53	6.7	6.26	6.34	6.56	6.23	5.96	6.18	5.68	5.83
208117	6.8	6.96	6.67	6.69	6.67	6.64	6.39	6.52	6.57	6.46
208144	6.69	6.74	6.79	6.76	6.79	6.78	6.72	6.92	6.74	6.8
208146	8.06	7.71	8.08	7.98	8.04	8.06	7.9	7.97	7.87	7.75
208151	6.08	5.71	5.48	5.62	5.78	5.82	5.64	5.85	5.3	5.6
208154	7.97	7.1	8.13	7.79	8.29	8.38	8.45	8.58	8.25	8.13
208158	5.17	5.17	4.89	4.94	5.01	5.08	4.96	5.06	5.21	5.36
208164	5.7	6.11	6.22	6.29	5.95	5.69	5.86	6.19	5.88	5.5
208166	4.16	4.09	3.7	3.77	4.16	4.28	4.28	3.98	4.04	3.59
208169	3.86	3.61	3.74	3.38	3.81	3.69	3.7	5.09	3.63	3.65
208171	4.45	4.71	4.41	4.35	4.57	4.59	4.29	4.41	4.28	4.58
208177	8.67	8.77	8.68	8.78	8.7	8.66	8.37	8.22	8.08	7.95
208188	6.61	6.46	6.15	6.16	6.27	6.24	6.45	6.2	6.1	6.29
208194	5.64	6.26	6.08	6.51	5.99	6.41	6.46	6.26	6.57	6.43
208198	8.1	8.07	8.14	8.13	8.01	7.73	7.83	7.95	7.83	7.7
208211	7.34	7.79	7.72	7.72	7.68	7.7	7.48	7.45	7.52	7.61
208213	6.83	6.8	6.86	6.85	6.76	6.56	6.69	6.51	6.36	6.15
208228	5.83	5.7	5.83	5.2	5.42	5.62	5.68	5.51	5.69	5.69
208258	6.33	6.21	6.04	6.02	6.08	6.05	5.84	6.19	5.94	6.1
208263	7.83	8.35	8.22	8.13	8.15	8.11	8.45	8.37	8.36	8.96
208266	8.43	8.53	8.41	8.48	8.45	8.62	8.78	8.83	8.8	9.27
208285	7.17	6.52	6.76	6.76	7.04	6.64	6.68	6.74	6.7	6.56
208292	8.86	8.83	9.03	9.02	8.99	8.89	8.76	8.75	8.57	8.53
208366	5.47	5.75	6.02	6.05	5.76	5.73	5.99	6.1	6.2	5.98
208372	5.96	6.25	5.85	5.64	5.82	5.83	6	5.78	5.81	5.96
208431	7.63	7.44	7.47	7.66	7.54	7.21	7.14	7.37	7.09	7.35
208439	6.52	6.79	6.89	6.52	6.55	7.01	6.53	6.26	6.46	6.62
208440	7.93	7.83	8.17	8.1	7.96	8.04	7.58	7.47	7.57	7.66
208449	8.19	8.33	8.25	8.08	8.08	8.41	7.84	7.49	7.84	7.7
208501	7.04	6.78	6.83	6.68	6.9	6.53	6.81	6.93	6.98	6.85
208518	6.74	6.85	6.89	7.21	7.03	7.07	6.85	6.91	7.09	6.73
208583	7.11	6.88	7.15	6.89	6.93	6.79	6.63	6.03	6.57	6.22
208595	3.15	3.44	3.23	2.41	3.36	3.58	3.12	2.89	3.56	3.31
208606	8.68	8.71	8.67	8.62	8.77	8.58	8.61	8.51	8.37	8.61
208613	8.56	7.98	8.6	8.35	8.35	8.49	7.72	7.03	8.21	6.63
208618	8.58	8.45	8.41	8.23	8.42	8.06	7.56	7.23	7.47	7.09
208624	8.13	8.43	8.57	8.67	8.61	8.38	9	8.84	9.01	9.01
208628	5.16	5.04	5.08	4.88	5.09	5.39	6.43	6.6	6.36	5.9
208634	5.49	5.73	5.34	5.36	5.42	5.47	5.19	5.58	5.66	5.45
208638	7.2	7.24	7.15	7.24	7.15	7.22	7.23	7.36	7.34	7.48
208643	9.32	9.34	9.39	9.39	9.23	9.62	9.58	9.65	9.59	9.56
208650	9.63	9.86	9.74	9.52	9.63	9.74	9.74	9.77	9.73	9.82
208659	7.05	7.11	7.28	7.46	7.44	7.07	7.32	7.51	7.34	6.92
208665	3.77	4.15	3.95	3.71	3.8	3.67	3.69	3.94	4.02	3.82
208666	6.63	6.39	6.21	6.18	6.04	6.32	6.3	6.19	6.41	6.43
208677	6.37	6.57	6.03	6.13	6.18	6.24	6.05	6.37	6.22	6.12
208691	7.22	7.47	7.43	7.35	7.29	7.85	7.57	7.38	7.51	7.4
208715	9.49	9.26	9.56	9.46	9.44	10.34	9.9	9.03	9.69	9.55
208718	7.87	7.69	8.02	7.92	8.08	8.12	8.1	8.1	8.03	8.01
208727	6.88	7.11	7.16	7.33	7.1	7.07	7.15	7.15	7.05	6.98
208748	8.02	8.15	8.23	8.08	7.97	8.31	7.88	7.12	7.63	7.87
208760	5.53	5.2	5.36	5.4	5.5	5.4	5.63	5.32	5.12	5.58
